,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,ra_ps1_stack,dec_ps1_stack,ps_ra,ps_dec,psf_qf,psf_qf_perf,stargal_sep,number_pos,nmeasure,projection_id,nwarp_ok,flags,cat_id,gPSFStackMag,rPSFStackMag,iPSFStackMag,zPSFStackMag,yPSFStackMag,g_sn,r_sn,i_sn,z_sn,y_sn,g_mag_lim,r_mag_lim,i_mag_lim,z_mag_lim,y_mag_lim,gMeanPSFMag,rMeanPSFMag,iMeanPSFMag,zMeanPSFMag,yMeanPSFMag,psf_kron,psf_ap,gnstack,rnstack,instack,znstack,ynstack,gnstack_det,rnstack_det,instack_det,znstack_det,ynstack_det,gstack_primary_off,rstack_primary_off,istack_primary_off,zstack_primary_off,ystack_primary_off,gstack_best_off,rstack_best_off,istack_best_off,zstack_best_off,ystack_best_off,gubercal_dist,rubercal_dist,iubercal_dist,zubercal_dist,yubercal_dist,gpsf_qf_perf_max,rpsf_qf_perf_max,ipsf_qf_perf_max,zpsf_qf_perf_max,ypsf_qf_perf_max,photflags_u,photflags_l,wise_designation,coadd_id,ra_wise,dec_wise,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,nb,na,EBV,PS_g,PS_r,PS_i,PS_z,PS_y,sigma_WISE_w1,WISE_w1,sigma_WISE_w2,WISE_w2,sigma_WISE_w3,WISE_w3,sigma_WISE_w4,WISE_w4,PS_mag_g,PS_mag_r,PS_mag_i,PS_mag_z,PS_mag_y,WISE_mag_w1,WISE_mag_w2,WISE_mag_w3,WISE_mag_w4,gr,ri,iz,zy,yw1,w1w2,A,F,G,K,L,M,T,highz,lowz,midz,vlowz,qso_prob,pred_class,regression_full,regression_highz,Z_VI,known_star,vis_id,known_quasar,observed,photometric_follow_up,obs_z,comment,spectroscopic_redshift,predicted_redshift,highz_prob,Mstar_prob,part_of_efficiency_test,still_to_observe
169,169,169,707,744,744,25671074,261.2907822,76.43311622350001,261.290867256,76.4331094888,0.99961835,0.9994259,0.17632064,37,164,2613,68,436527104,83165,25.139593,21.891174,20.134577,20.212814,19.739288,0.65840894,13.736783,55.888897,24.467842,11.6241455,23.493029,23.543083,23.310087,22.491499,21.209888,,21.609373,20.102299,20.200647,19.6138,-0.21767235,-0.1162796,1,1,1,1,1,0,1,1,1,1,553011,553012,553013,553015,553014,553011,553012,553013,553015,553014,1000,0,0,0,0,,0.9990291,0.9994259,0.99897146,0.9982781,35651585,35651585,J172509.69+762559.5,2613p757_ac51,261.2904151,76.4332008,16.389,0.047,23.0,15.518,0.069,15.7,12.921,-9999.0,0.3,9.416,-9999.0,-0.3,1,0,0.0343657722149,3.53014294049e-07,6.83556456602e-06,3.38311547316e-05,3.11224040607e-05,4.77807711439e-05,0.047,8.46105077541e-05,0.069,0.000104528136989,-9999.0,0.000209906674813,-9999.0,0.0013983833647,25.0305848949,21.8131296477,20.0767735686,20.1673827802,19.701932735699998,19.0815048691,18.8519825973,18.095,16.035999999999998,0.0516437655792,0.202049401513,1.08703539308,0.651358345953,0.564714388464,0.8094519828929999,0.0,0.0,0.0,0.0,0.00232590079173,0.0434917007027,0.0,0.925973648719,0.013333333333299998,0.0148754164535,0.0,0.954182398506,highz,5.10460347501,5.0624010039,,False,good,False,False,False,,,,5.0624010039,0.925973648719,0.0434917007027,False,True
170,170,170,710,747,747,25729549,216.399852532,-2.65957310971,216.399867209,-2.65957710168,0.99962115,0.99962115,-0.08722738,55,269,1286,135,436527248,89327,24.16537000000001,21.643524,19.56718,19.778833,19.362673,2.5188928,17.403627,131.7376,47.155506,38.138355,23.975592,23.552319,23.673653,22.769861,22.123274,,21.551783,19.557993,19.719114,19.278088,-0.0019187927,0.08251953,2,2,2,2,2,0,2,2,2,2,408500,408498,408494,408502,408501,408500,408498,408494,408502,408501,1000,0,0,0,0,,0.9990328000000002,0.99962115,0.99944556,0.9994868,35651585,35651585,J142535.96-023934.4,2163m031_ac51,216.3998424,-2.659568,15.644,0.047,23.3,15.052,0.084,13.0,12.064,0.312,3.5,8.626,-9999.0,1.3,1,0,0.0558891583516,9.22125509794e-07,8.982273865880001e-06,5.89869880666e-05,4.76482637592e-05,6.90649549159e-05,0.047,0.00016867529146899994,0.084,0.000161023838716,0.312,0.0004621960705430001,-9999.0,0.00289485122473,23.988090530900003,21.5165998913,19.4731750692,19.7049479219,19.3019212907,18.3324369491,18.3828401829,17.238,15.246,0.102660587237,0.152275512961,1.23796720831,0.6899050874250001,0.409455079723,1.04751751551,0.0,0.0,0.0,0.0,0.00328024081099,0.020289408039,0.0,0.953127611811,0.000114230638421,0.0231405625608,4.79461395462e-05,0.97643035115,highz,4.776906880259999,4.821771,4.75,False,good,True,False,False,,,4.75,4.821771,0.953127611811,0.020289408039,False,False
171,171,171,715,752,752,26031506,56.7168525134,-16.4769085592,56.71691437729999,-16.476939215199998,0.9992867,0.9992867,0.8155941,8,95,894,40,436527104,103734,,,23.08372,20.071901,20.17411,0.29222888,0.7363555,3.9088314,27.792140000000003,13.537138,23.874409,23.656857,23.371033,22.488903,21.810125,,,,20.014389,19.958588,-0.041482925,0.09684372,1,1,1,1,1,0,0,0,1,1,75716,75715,75717,75718,75714,75716,75715,75717,75718,75714,1000,1000,1000,0,0,,,,0.99736756,0.9992867,35651585,35651585,J034652.10-162836.8,0565m167_ac51,56.7171032,-16.4768946,16.8,0.08900000000000001,12.2,15.865,0.14,7.8,12.635,-9999.0,-1.1,9.023,-9999.0,-0.2,1,0,0.0461234848737,1e-10,1e-10,2.27808764195e-06,3.59464344702e-05,3.23919113433e-05,0.08900000000000001,5.80648334098e-05,0.14,7.60536147466e-05,-9999.0,0.000273165751945,-9999.0,0.00200828918223,,,23.006139551999997,20.0109260744,20.1239741845,19.490282661400002,19.1972659712,17.809,15.643,1.0,4.38964674399e-05,0.0633745091975,1.10973489922,0.557857647066,0.763472368846,0.00184270206525,0.0,0.0033333333333300003,0.00149063126808,0.00141093389505,0.0334862171509,0.0192932617617,0.8691747966150001,0.0491944494265,0.006585556194149999,0.01418811829,0.939142920526,highz,5.89732913056,5.891145666669999,5.99,False,good,True,False,False,,,5.99,5.891145666669999,0.8691747966150001,0.0334862171509,True,False
172,172,172,719,757,757,26068317,206.03595971,15.356989320599999,206.035913806,15.356991383599999,0.9998698,0.9998698,0.02214567,48,149,1640,56,436527248,33362,23.657307,21.229044,19.506683,19.5775,19.28892,3.3487136,29.538967,98.55432,71.443436,29.382942,23.7767,23.71223,23.298069,23.019602,21.766354,,21.170471,19.596302,19.605953,19.332087,-0.0788784,0.014760971,1,1,1,1,1,0,1,1,1,1,71483,71484,71487,71485,71486,71483,71484,71487,71485,71486,1000,0,0,0,0,,0.99921304,0.9988658,0.9998698,0.9995707,35651585,35651585,J134408.62+152125.0,2066p151_ac51,206.0359564,15.3569513,16.195,0.064,16.9,15.677,0.126,8.6,11.937,0.298,3.6,8.611,-9999.0,0.9,1,0,0.0237129287277,1.34026459251e-06,1.23012569204e-05,5.93344563509e-05,5.51525871769e-05,7.15762350929e-05,0.064,0.000100976182167,0.126,9.01594147563e-05,0.298,0.000519548683769,-9999.0,0.0029351226167600004,23.5820892612,21.1751918994,19.466798203499998,19.5461508979,19.2631434953,18.8895182565,19.0125379124,17.111,15.231,0.108953467208,0.207320630827,1.07582362656,0.770543283051,0.708842754369,1.11997379797,0.0,0.0,0.0,0.0,0.0,0.0104338751121,0.0,0.962640315385,0.0033333333333300003,0.0235924761692,0.0,0.989566124888,highz,4.87625389711,4.86960252851,4.871,False,good,True,False,False,,,4.871,4.86960252851,0.962640315385,0.0104338751121,False,False
173,173,173,720,758,758,26073897,219.598559691,-5.5531304329,219.598514775,-5.5531785774800015,0.9992137,0.9990773,-0.13662362,19,146,1197,50,436527232,89425,,22.928356,21.107529,20.446783,20.533594,0.6729339,5.815379,24.495844,30.648758,12.2037735,23.94525100000001,23.646997,23.387457,22.970013,22.057026,,,20.931746,20.456549,19.762909,-0.054935455,0.051769257,1,1,1,1,1,0,1,1,1,1,583591,583590,583588,583589,583587,583591,583590,583588,583589,583587,1000,1000,0,0,0,,,0.9990773,0.99874043,0.9975913,35651585,35651585,J143823.65-053311.6,2202m061_ac51,219.59856800000003,-5.5532361,16.994,0.103,10.6,16.01,0.166,6.5,12.095,0.321,3.4,8.978,-9999.0,-0.1,1,0,0.05835046589010001,1e-10,2.76496312605e-06,1.43308835741e-05,2.583263745600001e-05,2.35482901807e-05,0.103,4.86673326465e-05,0.166,6.66551816212e-05,0.321,0.0004491860382490001,-9999.0,0.0020932748179000003,,22.7958422626,21.0093832029,20.3696437499,20.470167175,19.6819717619,19.340480832,17.269000000000002,15.598,3.61668476001e-05,0.192937379734,0.55475882393,1.09700692737,0.483862354893,0.730135774336,0.0,0.0,0.0,0.0,0.0,0.120456352759,0.0,0.822949578625,0.0200476051963,0.0298797967525,0.00666666666667,0.879543647241,highz,5.387688259400001,5.374103012280001,,False,good,False,False,False,,,,5.374103012280001,0.822949578625,0.120456352759,False,True
174,174,174,722,760,760,26112654,220.302349628,-8.73426157011,220.302340851,-8.73429406106,0.999313,0.999313,0.10176479,32,144,1108,46,436527232,98837,24.481361,22.051352,20.512098,19.888577,20.061583,1.2415257,12.26856,49.006664,34.425270000000005,16.078001,23.523445,23.580532,23.544933,22.537968,21.88436,,21.87352000000001,20.459127,19.967772,19.888002,-0.1387558,0.013530731,1,1,1,1,1,0,1,1,1,1,210542,210545,210544,210546,210543,210542,210545,210544,210546,210543,1000,0,0,0,0,,0.99919146,0.999313,0.9989949,0.99887186,35651585,35651585,J144112.56-084403.6,2205m091_ac51,220.3023578,-8.734343699999998,16.526,0.076,14.4,15.678,0.129,8.4,12.353,-9999.0,1.2,8.714,-9999.0,1.2,1,0,0.0697718926713,7.178079610199998e-07,6.35135543327e-06,2.52423307707e-05,4.38017056858e-05,3.67900215077e-05,0.076,7.50414131656e-05,0.129,9.06360410508e-05,-9999.0,0.000354181806654,-9999.0,0.00266947740291,24.2600449456,21.892899579,20.3947419889,19.7963380655,19.985740518,19.2118131123,19.0068133037,17.527,15.334,0.113016499952,0.251615252607,0.576286479614,1.19058657458,0.490262908916,0.8279423096549999,0.0,0.0,0.0,0.0,0.0,0.0608173019695,0.0,0.892710401577,0.0200427952746,0.023096167845900004,0.0033333333333300003,0.939182698031,highz,5.16124210195,5.18585520201,,False,good,False,False,False,,Previously wrongly claimed to be known qso,,5.18585520201,0.892710401577,0.0608173019695,False,True
175,175,175,723,761,761,26166206,252.338376565,54.9011480872,252.338394172,54.901082045,0.99969006,0.99969006,0.6688164000000001,69,172,2388,72,436527232,72080,,21.468016,19.7081,19.29275,18.93886,0.17226967,22.922647,142.02176,70.53824,45.3948,24.005507,23.675875,23.896183,22.721008,21.88857,,21.355598,19.70243,19.311401,18.935617,-0.09857941,0.029575348,1,1,1,1,1,0,1,1,1,1,229824,229827,229823,229825,229826,229824,229827,229823,229825,229826,1000,0,0,0,0,,0.99942225,0.99969006,0.9995962,0.9996068,35651585,35651585,J164921.25+545403.7,2527p545_ac51,252.3385715,54.9010405,15.73,0.034,32.0,14.99,0.045,24.4,11.957,0.111,9.8,9.482,-9999.0,1.4,1,0,0.0104716291343,1e-10,9.60135236777e-06,4.82871768663e-05,7.05446177301e-05,9.75068973356e-05,0.034,0.00015460299541700002,0.045,0.000169448524716,0.111,0.000510065851589,-9999.0,0.00131591018677,,21.444234600999998,19.690486085,19.2789059112,18.9274772787,18.4270208621,18.327471142100002,17.131,16.102,1.04151994604e-05,0.19883855281800009,0.684491296715,0.723483360231,0.6306921613800001,0.912389149901,0.00240788716177,0.0,0.0,0.0,0.0,0.150637149908,0.0,0.823290120582,0.0103315090148,0.01,0.0033333333333300003,0.8469549629299999,highz,5.156211481050001,5.122941508409999,,False,good,False,False,False,,,,5.122941508409999,0.823290120582,0.150637149908,False,True
176,176,176,730,768,768,26334841,155.731431134,5.651843577669999,155.731331754,5.6519412921,0.99935657,0.99935657,-0.247244,28,244,1451,105,436527104,13910,,22.766457,21.075203,20.436804,20.258942,0.8382488000000001,6.9483614000000005,36.609085,25.708515,12.757342,23.693998,23.678358,23.791372,22.769192,21.830538,,,21.085974,20.454567,20.026165,-0.339983,-0.21895409,2,2,2,2,2,0,0,2,2,2,260655,260653,260648,260647,260649,260655,260653,260648,260647,260649,1000,1000,0,0,0,,,0.99935657,0.9988167,0.9973688,35651585,35651585,J102255.62+053907.1,1564p060_ac51,155.7317628,5.6519849,17.285,0.184,5.9,16.167,0.339,3.2,11.316,-9999.0,0.9,8.436,-9999.0,-0.7,1,0,0.0199097236057,1e-10,2.96162181395e-06,1.39104229234e-05,2.48790036408e-05,2.91814143062e-05,0.184,3.69769787768e-05,0.339,5.738375673899999e-05,-9999.0,0.000920505205734,-9999.0,0.00344846838588,,22.7212416217,21.0417147868,20.4104831631,20.2372997808,19.9802370622,19.5030931804,16.49,15.056,3.37652834434e-05,0.212906669356,0.559122990785,0.8525633260850001,0.7891778958560001,0.644380585695,0.0,0.0,0.0,0.0,0.0033333333333300003,0.141178167747,0.0,0.805192542183,0.0253935778547,0.023915927558400003,0.000986451323463,0.85548849892,highz,5.38337720268,5.36530377251,,False,good2,False,False,False,,,,5.36530377251,0.805192542183,0.141178167747,False,True
177,177,177,732,770,770,26535972,329.6440722,-7.96590722242,329.64407786099997,-7.965936373200001,0.99968714,0.99968714,0.011756501,57,314,1224,152,436527232,102477,,22.320618,20.567152,19.868397,19.685686,2.0421722,14.563051000000002,80.64587,41.690086,20.950193,23.936127,24.035946,24.140804,22.725674,21.795853,,21.913267,20.556475,19.810608,19.558939,-0.17275047,-0.03868103,2,2,2,2,2,0,2,2,2,2,1069262,1069265,1069267,1069259,1069261,1069262,1069265,1069267,1069259,1069261,1000,0,0,0,0,,0.9991072,0.99968714,0.99938124,0.99858135,35651585,35651585,J215834.55-075757.3,3294m076_ac51,329.6439893000001,-7.965932,16.471,0.08199999999999999,13.2,15.37,0.113,9.6,12.116,-9999.0,1.1,8.634,-9999.0,0.0,1,0,0.0374564865569,1e-10,4.6323850461e-06,2.28226549197e-05,4.29017033332e-05,5.0354453243e-05,0.08199999999999999,7.84978856804e-05,0.113,0.000119843285787,-9999.0,0.000440581491604,-9999.0,0.00287359956281,,22.2355539948,20.5041502129,19.8188792838,19.644970910599998,19.162920724,18.703531353,17.29,15.254,2.15871519757e-05,0.202973101175,0.531975496228,0.851994224348,0.641475280596,0.655004451564,0.0,0.0,0.0,0.0,0.0,0.115780183766,0.0,0.869370769266,0.01,0.003862595645,0.000986451323463,0.884219816234,highz,5.44787436294,5.4755949999999975,,False,good2,False,False,False,,,,5.4755949999999975,0.869370769266,0.115780183766,False,True
178,178,178,735,773,773,26579802,180.5003784,-27.256103531799997,180.500307892,-27.256115171799998,0.99991745,0.99991745,0.74437475,28,103,755,44,436527248,116405,,22.275951,20.158344,20.231579,20.126554,0.8666633,9.158632,47.69455,29.818548,16.535929,23.763763,23.487724,23.161713,22.72499,21.979822,,21.55898,20.168943,20.213516,19.965899,-0.17611504,-0.07091713,1,1,1,1,1,0,1,1,1,1,762790,762789,762788,762787,762786,762790,762789,762788,762787,762786,1000,0,0,0,0,,0.99793273,0.9996787,0.99991745,0.99969256,35651585,35651585,J120200.07-271522.4,1808m273_ac51,180.5003207,-27.2562285,17.232,0.14400000000000002,7.6,16.421,0.254,4.3,12.182,-9999.0,0.8,8.922,-9999.0,0.0,1,0,0.06400281222,1e-10,5.10253331947e-06,3.46537017637e-05,3.17131517184e-05,3.44534626507e-05,0.14400000000000002,3.91259469298e-05,0.254,4.56839884589e-05,-9999.0,0.000414597089425,-9999.0,0.00220407439282,,22.1306009989,20.0506915386,20.1469671091,20.0569834323,19.918903468499998,19.7506555894,17.355999999999998,15.542,1.95981081825e-05,0.14724352839000002,1.09272336195,0.920463410019,0.880578372008,0.856447701912,0.0,0.0,0.0,0.0,0.0,0.028713852338,0.0,0.909817246662,0.00666666666667,0.0548022343331,0.0,0.971286147662,highz,4.93178162605,4.962626595430001,,False,good2,False,False,False,,,,4.962626595430001,0.909817246662,0.028713852338,False,True
179,179,179,737,775,775,26605017,190.699659855,52.2185733958,190.69961552599997,52.2185419021,0.999826,0.999826,0.25158554,46,172,2378,67,436527232,65232,24.29443,21.738249,19.998396,19.885595,19.879442,2.3696446,18.736374,72.47643000000002,32.61158,19.50477,24.038334,23.72716,23.456085,22.476223,21.911991,,21.4054,19.989437,19.860315,19.693865,-0.2603016,-0.06879425,1,1,1,1,1,0,1,1,1,1,2113314,2113316,2113317,2113315,2113318,2113314,2113316,2113317,2113315,2113318,1000,0,0,0,0,,0.9995045,0.999826,0.9992009,0.99890935,35651585,35651585,J124247.88+521306.6,1907p514_ac51,190.6995304,52.2185042,16.539,0.069,15.6,15.823,0.12,9.1,12.482,-9999.0,0.4,8.638,-9999.0,1.4,1,0,0.0130914099945,7.225446975739999e-07,7.52694869336e-06,3.71087035306e-05,4.09931090492e-05,4.11094350027e-05,0.069,7.34202669972e-05,0.12,7.87029094171e-05,-9999.0,0.00031450405471,-9999.0,0.00286303230833,24.252903826599997,21.708518233000003,19.976376168199998,19.8682884776,19.8652118523,19.2355257235,19.1600886541,17.656,15.258,0.0959943699645,0.202835129693,0.905242475902,0.997170334414,0.559919443011,0.932878689504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993333333333,0.0,0.00666666666667,0.0,1.0,highz,4.94040715256,4.9280614881,5.04,False,good,True,False,False,,,5.04,4.9280614881,0.993333333333,0.0,False,False
180,180,180,738,776,776,26703877,123.609123451,68.19619200380001,123.60914001299999,68.1961751148,0.9998169,0.9998169,0.4074295,51,165,2549,63,436527232,79926,25.28229,21.577103,20.070038,19.248545,19.282175,0.6369644,17.84662,76.69386999999998,71.238304,25.715199,23.59977300000001,23.51319,23.589134,22.687527,21.61484500000001,,21.549059,20.09566,19.218874,19.266356,-0.1062088,0.006925583000000001,1,1,1,1,1,0,1,1,1,1,1837249,1837250,1837251,1837252,1837248,1837249,1837250,1837251,1837252,1837248,1000,0,0,0,0,,0.99950147,0.9998169,0.9993722,0.9995868,35651585,35651585,J081426.20+681145.8,1226p681_ac51,123.6091704,68.19607370000001,15.95,0.055,19.7,15.155,0.091,12.0,11.583,-9999.0,-0.2,7.968,-9999.0,0.0,1,0,0.0467709276626,3.2096183916599997e-07,9.3685395632e-06,3.65997898982e-05,7.67963958026e-05,7.37041976224e-05,0.055,0.000127046332043,0.091,0.000146270811586,-9999.0,0.0007198238778989999,-9999.0,0.00530672092235,25.1339321225,21.4708858844,19.9913691415,19.186713526600002,19.231335065699998,18.6401602947,18.4871714446,16.757,14.588,0.0342595382131,0.255972495724,0.476582130134,1.04195416652,0.5801363678670001,0.868569270012,0.0,0.0,0.0,0.0,0.0,0.17375026978799998,0.0,0.8159644264210001,0.0,0.006951970457640001,0.0033333333333300003,0.826249730212,highz,5.15161397453,5.47255,,False,good,False,False,False,,,,5.47255,0.8159644264210001,0.17375026978799998,False,True
181,181,181,743,781,781,26867485,198.21652369400002,15.923560648599999,198.216474218,15.9235215749,0.9997108,0.9997108,0.023505192,45,136,1638,59,436527104,33222,,21.660225,20.126106,20.07236,20.076,0.1492497,23.511908,81.39918,45.20481,17.062883,23.77256,23.895641,23.709852,23.017517,21.963327,,21.546976,20.101244,20.048418,19.892912,-0.14333916,-0.02508545,1,1,1,1,1,0,1,1,1,1,404126,404127,404125,404124,404128,404126,404127,404125,404124,404128,1000,0,0,0,0,,0.9997108,0.9989703,0.9989656,0.9981052,35651585,35651585,J131251.98+155523.8,1980p166_ac51,198.2166037,15.923284900000002,16.781,0.093,11.7,16.320999999999998,0.229,4.7,11.955,-9999.0,1.6,9.131,-9999.0,-1.3,1,0,0.020362630452,1e-10,8.21171175692e-06,3.33644309267e-05,3.48217324127e-05,3.4552528605e-05,0.093,5.88255049483e-05,0.229,4.97984042692e-05,-9999.0,0.000511006293523,-9999.0,0.00181813550921,,21.6139813808,20.0918563178,20.0454396876,20.0538660343,19.4761514628,19.657027056,17.129,15.751,1.21777289511e-05,0.246121738895,0.95814965583,1.00779114637,0.587373259871,1.1812728904,0.0,0.0,0.0,0.0,0.0,0.0389041202955,0.0,0.898664817253,0.00777695062167,0.051320778496699984,0.0033333333333300003,0.961095879704,highz,4.82149763441,4.85137189398,,False,good2,False,False,False,,,,4.85137189398,0.898664817253,0.0389041202955,False,True
182,182,182,751,789,789,27322351,6.59702791337,-23.520622781300002,6.59705626498,-23.5206612178,0.9992298,0.32330358,-0.17045093,2,85,798,31,436285440,112314,28.119038,27.3389,25.161964,20.457563,20.641396,0.06912283,0.12723395,0.83474606,30.144142,10.246624,24.025288,23.907604,23.773046,22.962769,21.975044,,,,19.509237,19.354908,-0.15374756,-0.009996414,1,1,1,1,1,0,0,0,1,1,741094,741093,741092,741095,741096,741094,741093,741092,741095,741096,1000,1000,1000,0,0,,,,0.32330358,0.31853926,35670017,35651585,J002623.31-233116.1,0066m243_ac51,6.5971441,-23.5211645,17.461,0.14,7.8,16.162,0.165,6.6,12.162,-9999.0,1.2,8.316,-9999.0,1.9,1,0,0.0138261583738,2.13773480122e-08,4.3353691831099996e-08,3.1955286943699997e-07,2.422769854900001e-05,2.0392930307e-05,0.14,3.14102582048e-05,0.165,5.76014872055e-05,-9999.0,0.000422305024801,-9999.0,0.00385146760133,28.0751810538,27.3075004068,25.1387088181,20.4392852189,20.6263665347,20.1573868561,19.4989813809,17.336,14.936,0.493091755496,0.135669856157,0.0131895676674,1.18804400271,0.649244274724,0.545302903252,0.0,0.0033333333333300003,0.0,0.00245832017128,0.0357897420761,0.13988950918600002,0.0533267626335,0.5562915647519999,0.128973882956,0.023516086671,0.0564207982202,0.7652023326,highz,3.4551477991,5.9760909523800025,,False,good,False,False,False,,,,5.9760909523800025,0.5562915647519999,0.13988950918600002,False,True
